result,real
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
5.9,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.3,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.3,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
5.9,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.3,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
8.9,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,11.0
3.9,12.0
6.4,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,11.0
3.9,12.0
6.4,13.0
5.9,14.0
6.6,15.0
8.2,16.0
7.9,17.0
9.0,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
9.0,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,1.0
3.9,2.0
6.4,3.0
6.0,4.0
6.6,5.0
8.2,6.0
7.9,7.0
8.9,8.0
7.5,9.0
9.2,10.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.3,13.0
6.0,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,11.0
3.9,12.0
6.4,13.0
5.9,14.0
6.6,15.0
8.2,16.0
7.9,17.0
8.9,18.0
7.5,19.0
9.2,20.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
6.0,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
4.9,6.0
3.9,7.0
6.4,8.0
5.9,9.0
6.6,10.0
8.2,11.0
7.9,12.0
9.0,13.0
7.5,14.0
9.2,15.0
